Source,Target,Value,T,X,Y,Path,Payment_Method,Medicine_Category
Cash,Wellness,700431.7,0.3061,0.3061,0.1258,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.3265,0.3265,0.15,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.3469,0.3469,0.1779,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.3673,0.3673,0.2097,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.3878,0.3878,0.2456,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.4082,0.4082,0.2853,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.4286,0.4286,0.3287,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.449,0.449,0.3751,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.4694,0.4694,0.4241,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.4898,0.4898,0.4745,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.5102,0.5102,0.5255,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.5306,0.5306,0.5759,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.551,0.551,0.6249,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.5714,0.5714,0.6713,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.5918,0.5918,0.7147,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.6122,0.6122,0.7544,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.6327,0.6327,0.7903,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.6531,0.6531,0.8221,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.6735,0.6735,0.85,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.6939,0.6939,0.8742,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.7143,0.7143,0.895,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.7347,0.7347,0.9127,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.7551,0.7551,0.9276,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.7755,0.7755,0.9402,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.7959,0.7959,0.9507,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.8163,0.8163,0.9594,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.8367,0.8367,0.9667,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.8571,0.8571,0.9727,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.8776,0.8776,0.9776,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.898,0.898,0.9816,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.9184,0.9184,0.985,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.9388,0.9388,0.9877,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.9592,0.9592,0.99,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,0.9796,0.9796,0.9918,Cash to Wellness,Cash,Wellness
Cash,Wellness,700431.7,1.0,1.0,0.9933,Cash to Wellness,Cash,Wellness
Insurance,Allergy,1463958.16,0.0,0.0,0.0067,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.0204,0.0204,0.0082,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.0408,0.0408,0.01,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.0612,0.0612,0.0123,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.0816,0.0816,0.015,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.102,0.102,0.0184,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.1224,0.1224,0.0224,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.1429,0.1429,0.0273,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.1633,0.1633,0.0333,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.1837,0.1837,0.0406,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.2041,0.2041,0.0493,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.2245,0.2245,0.0598,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.2449,0.2449,0.0724,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.2653,0.2653,0.0873,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.2857,0.2857,0.105,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.3061,0.3061,0.1258,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.3265,0.3265,0.15,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.3469,0.3469,0.1779,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.3673,0.3673,0.2097,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.3878,0.3878,0.2456,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.4082,0.4082,0.2853,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.4286,0.4286,0.3287,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.449,0.449,0.3751,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.4694,0.4694,0.4241,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.4898,0.4898,0.4745,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.5102,0.5102,0.5255,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.5306,0.5306,0.5759,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.551,0.551,0.6249,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.5714,0.5714,0.6713,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.5918,0.5918,0.7147,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.6122,0.6122,0.7544,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.6327,0.6327,0.7903,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.6531,0.6531,0.8221,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.6735,0.6735,0.85,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.6939,0.6939,0.8742,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.7143,0.7143,0.895,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.7347,0.7347,0.9127,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.7551,0.7551,0.9276,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.7755,0.7755,0.9402,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.7959,0.7959,0.9507,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.8163,0.8163,0.9594,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.8367,0.8367,0.9667,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.8571,0.8571,0.9727,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.8776,0.8776,0.9776,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.898,0.898,0.9816,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.9184,0.9184,0.985,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.9388,0.9388,0.9877,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.9592,0.9592,0.99,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,0.9796,0.9796,0.9918,Insurance to Allergy,Insurance,Allergy
Insurance,Allergy,1463958.16,1.0,1.0,0.9933,Insurance to Allergy,Insurance,Allergy
Insurance,Antibiotic,4780415.81,0.0,0.0,0.0067,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.0204,0.0204,0.0082,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.0408,0.0408,0.01,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.0612,0.0612,0.0123,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.0816,0.0816,0.015,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.102,0.102,0.0184,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.1224,0.1224,0.0224,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.1429,0.1429,0.0273,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.1633,0.1633,0.0333,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.1837,0.1837,0.0406,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.2041,0.2041,0.0493,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.2245,0.2245,0.0598,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.2449,0.2449,0.0724,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.2653,0.2653,0.0873,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.2857,0.2857,0.105,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.3061,0.3061,0.1258,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.3265,0.3265,0.15,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.3469,0.3469,0.1779,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.3673,0.3673,0.2097,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.3878,0.3878,0.2456,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.4082,0.4082,0.2853,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.4286,0.4286,0.3287,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.449,0.449,0.3751,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.4694,0.4694,0.4241,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.4898,0.4898,0.4745,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.5102,0.5102,0.5255,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.5306,0.5306,0.5759,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.551,0.551,0.6249,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.5714,0.5714,0.6713,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.5918,0.5918,0.7147,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.6122,0.6122,0.7544,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.6327,0.6327,0.7903,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.6531,0.6531,0.8221,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.6735,0.6735,0.85,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.6939,0.6939,0.8742,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.7143,0.7143,0.895,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.7347,0.7347,0.9127,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.7551,0.7551,0.9276,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.7755,0.7755,0.9402,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.7959,0.7959,0.9507,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.8163,0.8163,0.9594,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.8367,0.8367,0.9667,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.8571,0.8571,0.9727,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.8776,0.8776,0.9776,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.898,0.898,0.9816,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.9184,0.9184,0.985,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.9388,0.9388,0.9877,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.9592,0.9592,0.99,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,0.9796,0.9796,0.9918,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antibiotic,4780415.81,1.0,1.0,0.9933,Insurance to Antibiotic,Insurance,Antibiotic
Insurance,Antifungal,900334.5599999999,0.0,0.0,0.0067,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.0204,0.0204,0.0082,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.0408,0.0408,0.01,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.0612,0.0612,0.0123,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.0816,0.0816,0.015,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.102,0.102,0.0184,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.1224,0.1224,0.0224,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.1429,0.1429,0.0273,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.1633,0.1633,0.0333,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.1837,0.1837,0.0406,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.2041,0.2041,0.0493,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.2245,0.2245,0.0598,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.2449,0.2449,0.0724,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.2653,0.2653,0.0873,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.2857,0.2857,0.105,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.3061,0.3061,0.1258,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.3265,0.3265,0.15,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.3469,0.3469,0.1779,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.3673,0.3673,0.2097,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.3878,0.3878,0.2456,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.4082,0.4082,0.2853,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.4286,0.4286,0.3287,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.449,0.449,0.3751,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.4694,0.4694,0.4241,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.4898,0.4898,0.4745,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.5102,0.5102,0.5255,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.5306,0.5306,0.5759,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.551,0.551,0.6249,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.5714,0.5714,0.6713,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.5918,0.5918,0.7147,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.6122,0.6122,0.7544,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.6327,0.6327,0.7903,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.6531,0.6531,0.8221,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.6735,0.6735,0.85,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.6939,0.6939,0.8742,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.7143,0.7143,0.895,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.7347,0.7347,0.9127,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.7551,0.7551,0.9276,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.7755,0.7755,0.9402,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.7959,0.7959,0.9507,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.8163,0.8163,0.9594,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.8367,0.8367,0.9667,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.8571,0.8571,0.9727,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.8776,0.8776,0.9776,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.898,0.898,0.9816,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.9184,0.9184,0.985,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.9388,0.9388,0.9877,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.9592,0.9592,0.99,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,0.9796,0.9796,0.9918,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antifungal,900334.5599999999,1.0,1.0,0.9933,Insurance to Antifungal,Insurance,Antifungal
Insurance,Antiviral,1558506.52,0.0,0.0,0.0067,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.0204,0.0204,0.0082,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.0408,0.0408,0.01,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.0612,0.0612,0.0123,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.0816,0.0816,0.015,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.102,0.102,0.0184,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.1224,0.1224,0.0224,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.1429,0.1429,0.0273,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.1633,0.1633,0.0333,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.1837,0.1837,0.0406,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.2041,0.2041,0.0493,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.2245,0.2245,0.0598,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.2449,0.2449,0.0724,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.2653,0.2653,0.0873,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.2857,0.2857,0.105,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.3061,0.3061,0.1258,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.3265,0.3265,0.15,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.3469,0.3469,0.1779,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.3673,0.3673,0.2097,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.3878,0.3878,0.2456,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.4082,0.4082,0.2853,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.4286,0.4286,0.3287,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.449,0.449,0.3751,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.4694,0.4694,0.4241,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.4898,0.4898,0.4745,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.5102,0.5102,0.5255,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.5306,0.5306,0.5759,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.551,0.551,0.6249,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.5714,0.5714,0.6713,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.5918,0.5918,0.7147,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.6122,0.6122,0.7544,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.6327,0.6327,0.7903,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.6531,0.6531,0.8221,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.6735,0.6735,0.85,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.6939,0.6939,0.8742,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.7143,0.7143,0.895,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.7347,0.7347,0.9127,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.7551,0.7551,0.9276,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.7755,0.7755,0.9402,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.7959,0.7959,0.9507,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.8163,0.8163,0.9594,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.8367,0.8367,0.9667,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.8571,0.8571,0.9727,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.8776,0.8776,0.9776,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.898,0.898,0.9816,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.9184,0.9184,0.985,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.9388,0.9388,0.9877,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.9592,0.9592,0.99,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,0.9796,0.9796,0.9918,Insurance to Antiviral,Insurance,Antiviral
Insurance,Antiviral,1558506.52,1.0,1.0,0.9933,Insurance to Antiviral,Insurance,Antiviral
Insurance,Cardiac,5678147.86,0.0,0.0,0.0067,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.0204,0.0204,0.0082,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.0408,0.0408,0.01,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.0612,0.0612,0.0123,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.0816,0.0816,0.015,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.102,0.102,0.0184,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.1224,0.1224,0.0224,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.1429,0.1429,0.0273,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.1633,0.1633,0.0333,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.1837,0.1837,0.0406,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.2041,0.2041,0.0493,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.2245,0.2245,0.0598,Insurance to Cardiac,Insurance,Cardiac
Insurance,Cardiac,5678147.86,0.2449,0.2449,0.0724,Insurance to Cardiac,Insurance,Cardiac
